n		X[m]		Y[m]		Z[m]
104		4.13087E+03	6.55701E+02	-3.03923E+03
105		4.02209E+03	6.58288E+02	-3.02688E+03
106		4.13087E+03	6.55746E+02	-3.02638E+03
107		4.02210E+03	6.58325E+02	-3.01421E+03
108		4.13087E+03	6.55791E+02	-3.01353E+03
109		4.02210E+03	6.58362E+02	-3.00153E+03
110		4.13088E+03	6.55836E+02	-3.00069E+03
111		4.02211E+03	6.58399E+02	-2.98885E+03
112		4.13088E+03	6.55881E+02	-2.98784E+03
113		4.02211E+03	6.58436E+02	-2.97618E+03
114		4.13088E+03	6.55926E+02	-2.97499E+03
115		4.02212E+03	6.58473E+02	-2.96350E+03
116		4.13088E+03	6.55971E+02	-2.96214E+03
117		4.02213E+03	6.58509E+02	-2.95083E+03
118		4.13088E+03	6.56016E+02	-2.94929E+03
119		4.02213E+03	6.58546E+02	-2.93815E+03
120		4.13088E+03	6.56063E+02	-2.93644E+03
121		4.04151E+03	7.64991E+02	-3.04977E+03
122		4.15026E+03	7.62565E+02	-3.04960E+03
123		4.04152E+03	7.65019E+02	-3.03694E+03
124		4.15028E+03	7.62602E+02	-3.03660E+03
125		4.04152E+03	7.65045E+02	-3.02410E+03
126		4.15028E+03	7.62638E+02	-3.02360E+03
127		4.04152E+03	7.65071E+02	-3.01127E+03
128		4.15028E+03	7.62675E+02	-3.01060E+03
129		4.04153E+03	7.65097E+02	-2.99843E+03
130		4.15028E+03	7.62711E+02	-2.99761E+03
131		4.04153E+03	7.65122E+02	-2.98560E+03
132		4.15028E+03	7.62748E+02	-2.98461E+03
133		4.04154E+03	7.65148E+02	-2.97276E+03
134		4.15028E+03	7.62784E+02	-2.97161E+03
135		4.04154E+03	7.65174E+02	-2.95993E+03
136		4.15028E+03	7.62820E+02	-2.95861E+03
137		4.04155E+03	7.65200E+02	-2.94709E+03
138		4.15028E+03	7.62857E+02	-2.94561E+03
139		4.04155E+03	7.65226E+02	-2.93426E+03
140		4.15027E+03	7.62895E+02	-2.93261E+03
141		4.06094E+03	8.71769E+02	-3.04731E+03
142		4.16968E+03	8.69478E+02	-3.04713E+03
143		4.06095E+03	8.71787E+02	-3.03431E+03
144		4.16969E+03	8.69507E+02	-3.03398E+03
145		4.06095E+03	8.71802E+02	-3.02132E+03
146		4.16969E+03	8.69534E+02	-3.02084E+03
147		4.06095E+03	8.71816E+02	-3.00833E+03
148		4.16969E+03	8.69562E+02	-3.00770E+03
149		4.06096E+03	8.71831E+02	-2.99533E+03
150		4.16969E+03	8.69589E+02	-2.99455E+03
151		4.06096E+03	8.71846E+02	-2.98234E+03
152		4.16969E+03	8.69617E+02	-2.98141E+03
153		4.06096E+03	8.71861E+02	-2.96935E+03
154		4.16968E+03	8.69645E+02	-2.96827E+03
155		4.06096E+03	8.71875E+02	-2.95635E+03
156		4.16968E+03	8.69672E+02	-2.95512E+03
157		4.06097E+03	8.71890E+02	-2.94336E+03
158		4.16968E+03	8.69700E+02	-2.94198E+03
159		4.06097E+03	8.71905E+02	-2.93036E+03
160		4.16967E+03	8.69729E+02	-2.92883E+03
161		4.08038E+03	9.78547E+02	-3.04485E+03
162		4.18909E+03	9.76390E+02	-3.04462E+03
163		4.08038E+03	9.78554E+02	-3.03169E+03
164		4.18910E+03	9.76410E+02	-3.03133E+03
165		4.08038E+03	9.78558E+02	-3.01854E+03
166		4.18910E+03	9.76429E+02	-3.01803E+03
167		4.08038E+03	9.78562E+02	-3.00539E+03
168		4.18909E+03	9.76447E+02	-3.00474E+03
169		4.08038E+03	9.78566E+02	-2.99223E+03
170		4.18909E+03	9.76466E+02	-2.99144E+03
171		4.08038E+03	9.78569E+02	-2.97908E+03
172		4.18909E+03	9.76484E+02	-2.97815E+03
173		4.08038E+03	9.78573E+02	-2.96593E+03
174		4.18908E+03	9.76503E+02	-2.96485E+03
175		4.08038E+03	9.78577E+02	-2.95278E+03
176		4.18908E+03	9.76522E+02	-2.95156E+03
177		4.08038E+03	9.78581E+02	-2.93962E+03
178		4.18908E+03	9.76540E+02	-2.93826E+03
179		4.08039E+03	9.78584E+02	-2.92647E+03
180		4.18906E+03	9.76560E+02	-2.92497E+03
181		4.09981E+03	1.08533E+03	-3.04238E+03
182		4.20850E+03	1.08330E+03	-3.04216E+03
183		4.09982E+03	1.08532E+03	-3.02907E+03
184		4.20851E+03	1.08331E+03	-3.02871E+03
185		4.09982E+03	1.08531E+03	-3.01576E+03
186		4.20851E+03	1.08332E+03	-3.01527E+03
187		4.09981E+03	1.08531E+03	-3.00245E+03
188		4.20850E+03	1.08333E+03	-3.00183E+03
189		4.09981E+03	1.08530E+03	-2.98914E+03
190		4.20850E+03	1.08334E+03	-2.98839E+03
191		4.09981E+03	1.08529E+03	-2.97582E+03
192		4.20849E+03	1.08335E+03	-2.97495E+03
193		4.09981E+03	1.08529E+03	-2.96251E+03
194		4.20849E+03	1.08336E+03	-2.96150E+03
195		4.09981E+03	1.08528E+03	-2.94920E+03
196		4.20848E+03	1.08337E+03	-2.94806E+03
197		4.09980E+03	1.08527E+03	-2.93589E+03
198		4.20848E+03	1.08338E+03	-2.93462E+03
199		4.09980E+03	1.08526E+03	-2.92258E+03
200		4.20846E+03	1.08339E+03	-2.92118E+03
201		4.11925E+03	1.19213E+03	-3.04190E+03
202		4.22792E+03	1.19023E+03	-3.04166E+03
203		4.11926E+03	1.19212E+03	-3.02846E+03
204		4.22793E+03	1.19024E+03	-3.02810E+03
205		4.11925E+03	1.19210E+03	-3.01503E+03
206		4.22792E+03	1.19024E+03	-3.01453E+03
207		4.11925E+03	1.19209E+03	-3.00159E+03
208		4.22792E+03	1.19024E+03	-3.00097E+03
209		4.11925E+03	1.19207E+03	-2.98816E+03
210		4.22791E+03	1.19025E+03	-2.98741E+03
211		4.11924E+03	1.19206E+03	-2.97472E+03
212		4.22791E+03	1.19025E+03	-2.97385E+03
213		4.11924E+03	1.19204E+03	-2.96128E+03
214		4.22790E+03	1.19025E+03	-2.96029E+03
215		4.11924E+03	1.19203E+03	-2.94785E+03
